M 563803            1    0    5    0    0   23                
H1 2    0    5    0    0   22 0101 0101                                 
L  2 2    1     0    00    00              13                           
 9214 1189 9248 1124 8935  897 8788  895 8382  506 8229  393 8176  317  
 8164  282 8158  234 8153  163 8141  108 8117   52 8073    0  
L  2 2    2     0    00    00              38                           
 9214 1189 9248 1124 9277 1064 9282 1022 9274  970 9279  940 9300  896  
 9324  856 9368  812 9390  783 9405  737 9413  699 9416  632 9403  590  
 9373  534 9364  510 9372  482 9377  471 9396  461 9456  485 9491  498  
 9526  503 9551  495 9577  475 9592  434 9601  385 9630  325 9670  264  
 9720  203 9746  183 9755  156 9766  111 9787   93 9824   87 9880   86  
 9920   70 9948   43 9958    0  
L  2 2    3     0    00    00              20                           
 9214 1189 9248 1124 8935  897 8788  895 8382  506 8447  397 8456  373  
 8456  351 8449  337 8429  333 8413  343 8360  411 8340  411 8319  400  
 8295  367 8281  334 8277  292 8284  231 8331  117 8214    0  
L  2 2    4     0    00    00               7                           
 9214 1189 9248 1124 9301 1179 9395 1306 9502 1534 9629 1583 9883 1536  
L  2 2    5     0    00    00              28                           
 9214 1189 9248 1124 8935  897 8788  895 8382  506 8447  397 8456  373  
 8456  351 8449  337 8429  333 8413  343 8360  411 8340  411 8319  400  
 8295  367 8281  334 8277  292 8284  231 8331  117 8351  137 8513  254  
 8691  338 8890  414 9171  594 9425  858 9624 1095 9792 1204 9972 1297  
M 563804            1    0   58    0    0  347                
H1 2    0   58    0    0  346 0101 0101                                 
L  2 2    1     0    00    00              24                           
    0 1311  138 1379  343 1450  543 1469  796 1429 1058 1279 1315 1029  
 1423  866 1478  792 1563  661 1685  511 1817  428 1888  405 2071  390  
 2394  428 2497  415 2628  396 2783  344 3192  193 3771  144 3960  163  
 4559  312 4732  364 5218  558  
L  2 2    2     0    00    00              37                           
    0 1637  146 1764  546 1906  890 1982 1075 1847 1204 1835 1526 2043  
 1750 2204 2044 2416 2119 2463 2223 2496 2836 2636 3288 2405 3783 2485  
 4127 2816 4260 2852 4377 2876 4432 2887 4598 2921 5368 2941 5509 2968  
 5627 3042 6262 3739 6337 3807 6458 4000 6607 4602 6799 5381 7104 6066  
 7626 6363 8292 6742 8225 7221 8139 7325 7958 7382 7872 7073 7891 6876  
 7786 6628 7725 6758  
L  2 2    3     0    00    00              40                           
    0 1637  146 1764  546 1906  890 1982 1075 1847 1204 1835 1526 2043  
 1750 2204 2044 2416 2119 2463 2223 2496 2836 2636 3288 2405 3783 2485  
 4127 2816 4260 2852 4377 2876 4432 2887 4458 2675 4788 2668 5857 2386  
 5873 2489 6263 2430 6743 2359 7079 2330 7319 2202 7642 1915 7894 1715  
 8122 1300 8278 1215 8513 1123 8828  703 8906  706 8975  740 9176  894  
 9313  588 9344  502 9395  419 9613  199 9934    0  
L  2 2    4     0    00    00              39                           
    0 1637  146 1764  546 1906  890 1982 1075 1847 1204 1835 1526 2043  
 1750 2204 2044 2416 2119 2463 2223 2496 2836 2636 3288 2405 3783 2485  
 4127 2816 4260 2852 4377 2876 4432 2887 4598 2921 5368 2941 5509 2968  
 5627 3042 6262 3739 6337 3807 6458 4000 6607 4602 6799 5381 7104 6066  
 7626 6363 8292 6742 8470 6991 8548 7221 8480 7357 8295 7447 8278 7941  
 8286 8320 8360 8382 8255 8740 8008 8846  
L  2 2    5     0    00    00              33                           
    0 1637  146 1764  546 1906  890 1982 1075 1847 1204 1835 1526 2043  
 1750 2204 2044 2416 2119 2463 2223 2496 2836 2636 3288 2405 3783 2485  
 4127 2816 4260 2852 4377 2876 4320 3411 4314 3459 4277 3495 4176 3826  
 4415 3950 4514 3960 4900 4018 4908 4304 4974 4392 5219 4719 5435 5148  
 5609 5649 5769 5713 5788 5811 6901 9161 7206 8948  
L  2 2    6     0    00    00              41                           
    0 1637  146 1764  546 1906  890 1982 1075 1847 1204 1835 1526 2043  
 1750 2204 2044 2416 2119 2463 2223 2496 2836 2636 3288 2405 3783 2485  
 4127 2816 4260 2852 4377 2876 4432 2887 4458 2675 4788 2668 5857 2386  
